年号,月,ウ,日,グレゴリオ暦,地域,天変地異などの記事,原出典,掲載書誌
長治02,5,0,11,11050701,京都,天陰雨甚降、申時許、以検非違使時真遣見河原、帰来云、御堂方水近罷寄、又一条北方堤破了、余行向見水、,殿暦2,大日本古記録
長治02,5,0,12,11050702,京都,経祈（止）雨奉幣、,殿暦2,大日本古記録
長治02,5,0,12,11050702,京都,今日、有止雨奉幣、…＜二社当日被勘日時也＞、,中右記3,増補史料大成11
長治02,5,0,12,11050702,京都,止雨奉幣＜二社＞軒廊御卜、,中右記7（目録）,増補史料大成15
長治02,5,0,13,11050703,京都,雨猶不止、已及数日、民烟頗有洪水憂云、,中右記3,増補史料大成11
長治02,5,0,14,11050704,山城,此暁、雨脚大下、衆人成憂、数日霖雨、一天憂歟、宮庭変池、道路成皮川、往反之者、於事有煩、就中、院御所鳥羽、洪水殊甚、鴨河・桂河共以泛溢、已及御倉、御物頗以湿損云々、午後以後、天間得晴、,中右記3,増補史料大成11
長治02,6,0,23,11050811,京都,［堀河天皇宣旨案］…已経四箇年春秋、其間風雨連年、霜露追日、腐敗顚倒弥盛、,東寺文書射,平安遺文4-1641
長治02,7,0,17,11050904,京都,此四、五日、毎日大雨、,中右記3,増補史料大成11
長治02,7,0,26,11050913,世間,主上玉体不予御也、…毎日令発給如瘧病也、凡世間此病、近日競発云々、,中右記3,増補史料大成11
長治02,8,0,9,11050925,京都,止雨奉幣也、,殿暦2,大日本古記録
長治02,8,0,9,11050925,京都,為止雨奉幣二社、…此秋霖雨渉旬日、民戸成憂云々、仍所被行也、,中右記3,増補史料大成11
長治02,12,0,30,11060212,京都,夏比大洪水、民戸成憂、,中右記3,増補史料大成11
長治03,0,0,0,11060213,天下,是歳天下疾疫、,永昌記,日本疾病史
長治03,4,0,0,11060512,京都,＜年中行事相撲＞停止 嘉承元四＜依疾疫止使＞、,樗嚢抄,大日本史料3-8
長治03,4,0,0,11060512,越中,郡大雪降、希有也、,立川寺年代記,続群書類従29下
嘉承01,4,0,9,11060520,改元,依彗星也、,百錬抄5,新訂増補国史大系
嘉承01,4,0,12,11060523,天下,天下疾疫間（マヽ）依競起、被行四角四堺祭、,永昌記,増補史料大成8
嘉承01,5,0,9,11060619,天下,於大極殿、有千僧御読経、…近日、天下疾疫遍満、道路積骸骨、仍有御祈也、但、下人多病者、未及高也、,中右記3,増補史料大成11
嘉承01,5,0,25,11060705,京都,三ケ所大祓＜依疫疾也＞、,中右記7（目録）,増補史料大成15
嘉承01,6,0,0,11060710,世間,嘉承元年ノ夏、世中サハカシクテ、東西二京ニシヌルモノオホカリケリ、,続古事談5,大日本史料3-8
嘉承01,6,0,5,11060714,京都,凡夭亡者不可勝計、京中路頭河原之辺、近日積骸骨、可謂大疫、,中右記3,大日本史料3-8
嘉承01,6,0,5,11060714,京都,炎旱無術、不着座、,永昌記,増補史料大成8
嘉承01,6,0,6,11060715,京都,都人士女多以夭亡、惣為法界衆生、別為家中安穏耳、,永昌記,大日本史料3-8
嘉承01,6,0,6,11060715,京都,於感神院限百箇日修仁王講、炎極之天、瘴煙競発、都人士女多以夭亡、…,永昌記,増補史料大成8
嘉承01,6,0,7,11060716,世間,依世間不静（標出：疫病流行）、今日於祇園始大般若経令転読、七箇日許、…,殿暦2,大日本古記録
嘉承01,6,0,8,11060717,世間,今日無指事、此間世間極不静云々、,殿暦2,大日本史料3-8
嘉承01,6,0,20,11060729,世間,依世間不静（標出：疫病流行）、被行廿二社之奉幣、…,殿暦2,大日本古記録
嘉承01,6,0,20,11060729,天下,有臨時廿二社奉幣、…是、依天下疾疫、俄有此奉幣也、,中右記3,増補史料大成11
嘉承01,6,0,22,11060731,世間,明日（22日）公家仁王会云々、依世間不静也、,殿暦2,大日本史料3-8
嘉承01,6,0,25,11060803,天下,此神泉苑池を被掃云々、…今月未雨降、是天下政非理故歟、不能予之左右、然間極恐思給者也、不叶心、不及力、為之如何、,殿暦2,大日本史料3-8
嘉承01,6,0,27,11060805,京都,祈雨奉幣今日被行、…,殿暦2,大日本古記録
嘉承01,6,0,27,11060805,京都,今夕有祈雨奉幣、…今月雨脚未下、民戸成憂云々、,中右記3,増補史料大成11
嘉承01,6,0,28,11060806,天下,天晴…今日雨脚降雖、天下不及小雨也、則晴、,殿暦2,大日本史料3-8
嘉承01,7,0,1,11060808,京都,草木傷損、百物不登云々、加以炎旱日久、民廃之憂、尤可有祈請者、…,永昌記,増補史料大成8
嘉承01,7,0,2,11060809,京都,今日、参院五箇度、炎熱如蒸、往反流汗、,永昌記,増補史料大成8
嘉承01,7,0,3,11060810,京都,為祈雨、限三箇日、於神泉苑、被行孔雀御読経…,永昌記,大日本史料3-8
嘉承01,7,0,3,11060810,京都,神泉祈雨御読経＜覚仁本＞、,三宝院旧記24,大日本史料3-8
嘉承01,7,0,3,11060810,京都,今日、於神泉苑、為祈甘雨、被修孔雀経法読経、…去六月中、雨脚不下、民成憂云々、上卿参神泉、…,中右記3,増補史料大成11
嘉承01,7,0,3,11060810,京都,神泉御読経、,中右記7（目録）,増補史料大成15
嘉承01,7,0,5,11060812,京都,今日、於東寺、孔雀経法并御読経等被行、是依祈雨也、,殿暦2,大日本古記録
嘉承01,7,0,5,11060812,京都,＜於神泉苑、可被行之由、先日宣下、而請雨経、於神泉苑行之、孔雀経法、於東寺行之＞、,永昌記,増補史料大成8
嘉承01,7,0,5,11060812,京都,…於東寺、被行孔雀経法、七日…臨夕雷鳴雨降、不及湿地、…十三日…暴風雷雨、…,祈雨日記,続群書類従25下
嘉承01,7,0,13,11060820,天下,今日未剋許、俄天陰大風雷電、是従去月下旬比、雨脚不下、天下有炎旱憂、仍覚意僧都、於東寺修孔雀経法＜去五日修始、来結願＞、而今日甘雨大灑、天下歓楽、誠是法之霊験、本宗之面目也、日者之炎旱、凡非可堪、一雨所潤、一地之所生、法水之所及、広蒙利益歟、,中右記3,増補史料大成11
嘉承01,7,0,14,11060821,京都,昨日、甘雨始降、有効験之由、殊有叡感、,永昌記,増補史料大成8
嘉承01,7,0,16,11060823,京都,従夜半、雨脚頻下、法之霊験、誠以是随喜、,中右記3,増補史料大成11
嘉承01,7,0,19,11060826,京都,次行軒廊御卜…兼日来炎旱、若有咎祟歟、已上七箇条也、,永昌記,大日本史料3-8
嘉承01,7,0,19,11060826,天下,被行軒廊御卜…并天下疫疾之憂歟、,続左丞抄,大日本史料3-8
嘉承01,7,0,19,11060826,京都,今日於陣被行旱魃御卜、御卜云、方角祟云々、,殿暦2,大日本古記録
嘉承01,7,0,20,11060827,京都,為祈雨、有二社奉幣、…,中右記3,増補史料大成11
嘉承01,7,0,23,11060830,京都,今日依御卜、奉幣九社云々、依御卜方角奉幣也、,殿暦2,大日本古記録
嘉承01,7,0,23,11060830,京都,有奉幣九社、是依祈雨也、…,中右記3,増補史料大成11
嘉承01,7,0,23,11060830,京都,奉幣五社＜依祈雨也＞、,中右記7（目録）,増補史料大成15
嘉承01,9,0,1,11061006,京都,秋風未扇、余熱以夏、,永昌記,増補史料大成8
嘉承01,9,0,29,11061103,京都,終夜雨下、良久雨脚不下、道路水絶也、,中右記3,増補史料大成11
嘉承02,2,0,0,11070314,天下,奉幣事／…二月中旬以後、天下不静云々、,石清水文書5,大日本史料3-9
嘉承02,2,0,26,11070329,和泉,巳刻出南京、泉木津河水大出、以舟渡之、…,中右記3,増補史料大成11
嘉承02,2,0,27,11070330,天下,近日有天下疾疫同（聞）、,中右記3,大日本史料3-9
嘉承02,3,0,30,11070501,京都,春間、頗有疾疫聞、下人之中、多夭亡者云々、／去年如此、春之比又有其聞、此両三年来、称神之仮、京中人宅俄移他所、甚不得心事歟、,中右記3,大日本史料3-9
嘉承02,4,0,22,11070523,世間 ,凡近日、世間人々咳病、下人疾疫、一人不残、或有夭命者、仍被止相撲使之由、被仰下云々、,中右記3,増補史料大成11
嘉承02,5,0,11,11070610,京都,今日諸社奉幣、依御不例御無御拝…,殿暦2,大日本史料3-9
嘉承02,5,0,11,11070610,京都,今日廿二社奉幣、,中右記3,大日本史料3-9
嘉承02,5,0,13,11070612,世間,凡近日世間不閑、居諸司者多以夭亡云々、,中右記3,大日本史料3-9
嘉承02,5,0,14,11070613,京都,天陰雨下、日者頗有炎旱気、幸下甘雨、民戸成歓歟、終日滂沱、,中右記3,増補史料大成11
嘉承02,5,0,29,11070628,天下,臨時仁王会被行事、…於南殿被行臨時仁王会＜雖為八専間、疾疫頻発、天下不静、仍尋前例被行也＞、,永昌記,大日本史料3-9
嘉承02,6,0,21,11070720,京都,申時許、夕立雷電、実大也、然間、京極殿御堂焼亡、雷火云々、返々不便也、,殿暦2,大日本史料3-9
嘉承02,6,0,21,11070720,天下,今日午後、天俄陰、雨脚甚、雷電数十度、其声勝例、天下大驚、申時許、雷落京極殿堂北廊上、火災高昇、堂舎焼亡、…,中右記3,増補史料大成11
嘉承02,6,0,21,11070720,京都,後聞、雷落所々、多以損人、或所折樹、或所損人、如此事、及数十ケ所云々、皇居堀川院南山大樹折損、疑是雷所為歟、凡未有如此事、誠以希有也、,中右記3,増補史料大成11
嘉承02,6,0,21,11070720,京都,大雨雷電、其声勝先々、雷落数十所、雷火焼京極殿御堂、世人為大恠、,中右記7（目録）,増補史料大成15
嘉承02,6,0,21,11070720,京都,前大相国京極堂、為雷火焼、凡雷京中所々多落＜皇居他同前＞、,百錬抄5,新訂増補国史大系
嘉承02,7,0,1,11070729,京都,近日、頗依有炎旱之憂也、申時許、暴風俄吹、埃塵連天、雨脚遍灑、雷声遠振、…,中右記3,大日本史料3-9
嘉承02,7,0,1,11070729,京都,今日、蔵人清隆、向神泉苑掃池、…,殿暦2,大日本古記録
嘉承02,7,0,1,11070729,京都,遣蔵人清隆、於神泉、令払池云々、近日頗依有炎旱之憂也、申時許、暴風俄吹、埃塵連天、雨脚遍灑、雷声遠振、…,中右記3,増補史料大成11
嘉承02,7,0,7,11070804,京都,今日、祈雨奉幣使、可被定之由、雖有其儀、依仏事御祈等延引、,中右記3,増補史料大成11
嘉承02,7,0,7,11070804,京都,諸社御読経定、祈雨奉幣、,中右記7（目録）,増補史料大成15
嘉承02,7,0,14,11070811,京都,遣蔵人清隆於神泉苑、令払池、近日炎旱之憂、已有其聞歟、,中右記3,大日本史料3-9
嘉承02,7,0,14,11070811,京都,今日、以蔵人清隆、遣神泉苑、依旱也、,殿暦2,大日本古記録
嘉承02,7,0,15,11070812,京都,今日、祈雨奉幣使被立＜二社、今日被勘日時＞、…,中右記3,増補史料大成11
嘉承02,7,0,23,11070820,京都,晩頭雨下、近日炎旱渉旬、民戸成憂、,中右記3,増補史料大成11
嘉承02,7,0,27,11070824,京都,終日大雨、,中右記3,大日本史料3-9
嘉承02,10,0,19,11071112,京都,秉燭以後、雨脚間下、近日有炎旱聞、人々之宅、井水頗尽云々、,中右記3,増補史料大成11
嘉承03,1,0,21,11080312,京都,天陰雨下、近日有霖雨気、,中右記3,増補史料大成11
嘉承03,3,0,10,11080429,京都,法勝寺阿弥陀堂御念仏初…蔵人弁下臨時御読経…（疫病の流行により臨時御読経）,中右記3,大日本史料3-10
嘉承03,3,0,24,11080513,京都,終夜大雨、雷電大鳴、此暁雷落経忠朝臣六条堀川宅、殺侍男一人云々、頗以有恐歟、,中右記3,増補史料大成11
嘉承03,4,0,21,11080609,京都,午後天陰雨下、数日有旱気、今日雨、万人成悦歟、,中右記3,増補史料大成11
嘉承03,5,0,3,11080620,京都,天陰、時々小雨、日者、有炎旱気、衆人成悦歟、,中右記3,増補史料大成11
嘉承03,6,0,14,11080731,京都,申剋許、雷雹甚盛、,殿暦2,大日本史料3-10
嘉承03,6,0,14,11080731,近江,後聞、比叡山上雨氷、又雷大鳴、落山上所々、…但、京都雷雨不可及驚程也、,中右記3,増補史料大成11
嘉承03,6,0,26,11080812,近江,今日、比叡山上、雨氷云々、,中右記3,増補史料大成11
嘉承03,7,0,21,11080905,上野,（9月5日条）近日、上野国司進解状云、国中有高山、称麻間峰、而依治暦間、峰中細煙出来、其後微々也、従今年七月廿一日、猛火焼山巓、其煙属天、砂礫満国、灰燼積庭、国内田畠依之已以滅亡、一国之災未有如此事、依希有之怪、所記置也、,中右記3,大日本史料3-10
嘉承03,7,0,28,11080912,京都,天陰雨下、此十余日、雨脚頗下、民間有愁気云也、秋霖尤民之所不好歟、,中右記3,増補史料大成11
嘉承03,8,0,1,11080914,京都,天陰雨下、近日大略毎夜雨下、…,中右記3,増補史料大成11
嘉承03,8,0,2,11080915,京都,今日止雨奉幣也、…,殿暦2,大日本古記録
嘉承03,8,0,2,11080915,京都,朝間雨下、止雨奉幣使被立云々、二社、…此十余日、或夜、或昼、雨脚濛々、民間成憂者、奉幣以後、天晴、誠是此験歟、,中右記3,増補史料大成11
天仁01,8,0,3,11080916,改元,即位、,百錬抄5,古事類苑1
天仁01,9,0,23,11081105,上野,今日午時許、有軒廊御卜、…上野国言上麻間山峰事、,中右記3,大日本史料3-10
天仁02,4,0,10,11090518,京都,もかさの料に、世人賀茂のみたらし河水をあむるよし人申者、…（標出：痘瘡流行に依りて世人賀茂御手洗川に浴す）,殿暦3,大日本古記録
天仁02,8,0,8,11090911,京都,辰剋歟、其雨実甚降、往反不通、今日雨実無心無極歟、,殿暦3,大日本古記録
天仁02,8,0,12,11090915,京都,止雨奉幣、,殿暦3,大日本古記録
天仁03,0,0,0,11100129,武蔵,彗星東ニ現ス、大洪水、大飢饉、,年代記配合抄,内閣文庫
天仁03,0,0,0,11100129,諸国,是歳饑饉、,大日本史,日本震災凶饉攷
天仁03,0,0,0,11100129,陸奥,（弘前）箒星出現、洪水ニ而大飢饉、,日記,八木橋文庫
天永01,7,0,13,11100807,改元,彗星、,百錬抄5,古事類苑1
天永01,7,0,15,11100809,改元,依天変・兵革・疾疫也、,皇年代略記,新校群書類従2
天永01,7,1,12,11100904,世間,世間一同咳病歟、,殿暦3,大日本史料3-10
天永01,7,1,19,11100911,世間,今日姫君世間一同事＜咳病＞、,殿暦3,大日本史料3-10
